src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.199.129,192.168.199.128,9999,49692,00:0c:29:fd:45:77,00:0c:29:1d:50:0e,6,2024-09-02 17:18:38,48000.81253051758,484929.29125316645,1020.8160532459146,479.1585556052253,541.6574976406894,23,26,1728,21549,155.0,60.0,75.1304347826087,25.046572876432464,6772.0,54.0,828.8076923076923,2125.9372958990757,6772,54,475.0408163265306,1593.7156553697907,2539929.5901707616,460,520,20,23,1000.0169277191162,2014.3985748291016,0.0,456.5436864348502,48000.81253051758,4000.9021759033203,992.0597076416016,2181.855115023526,885.6057443725254,46000.48065185547,3998.279571533203,0.0,1840.0192260742188,965.6839000363865,0,0,0,0,1,0,0,0,0,0,0,1.1304347826086956,475.0408163265306,8212,8212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,4.5,0.0,0.0,19488.24780588539,0.0,75.1304347826087,828.8076923076923,0,23,26,1728,21549
