src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.199.129,192.168.199.128,9999,49683,00:0c:29:fd:45:77,00:0c:29:1d:50:0e,6,2024-09-02 17:18:41,3178081.750869751,2639059.55147462,972.2846176484776,247.6336550450977,724.6509626033799,787,2303,47571,8339576,68.0,60.0,60.445997458703935,1.689512794893972,64294.0,54.0,3621.1793313069907,6140.482445037189,64294,54,2714.287055016181,5523.491365801603,30508956.868084855,15740,46060,20,787,1028.838378397459,51312.20817565918,0.0,1167.2120733163747,3178081.750869751,77313.66157531738,0.0,4043.361006195612,6268.383691348013,3167080.879211426,51648.855209350586,0.0,1375.7953428372832,1928.321487598591,0,0,0,0,1,0,0,0,0,0,0,2.926302414231258,2714.287055016181,8210,8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.875,8.4,38269.442708333336,9.598958333333334,6945.4835322359595,4213037.446007901,60.445997458703935,3621.1793313069907,0,787,2303,47571,8339576
