src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.199.128,192.168.199.129,49677,82,00:0c:29:1d:50:0e,00:0c:29:fd:45:77,6,2024-09-02 17:18:53,70618.1526184082,136551.29230166716,608.9085936919721,269.0526344220342,339.85595926993796,19,24,1475,8168,130.0,54.0,77.63157894736842,32.61935254821622,1514.0,60.0,340.3333333333333,551.8796416691677,1514,54,224.25581395348837,432.9932108078981,187483.12060573287,380,480,20,14,1681.3845861525763,22989.749908447266,0.0,3536.2941960117228,69617.50984191895,22989.749908447266,999.6891021728516,3867.6394356621636,5065.273356187727,70618.1526184082,24989.604949951172,0.0,3070.354461669922,4988.4703091620995,0,0,0,0,1,0,0,0,0,0,0,1.263157894736842,224.25581395348837,8212,1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6717.0,7.0,0.0,958498.28081516,77.63157894736842,340.3333333333333,0,19,24,1475,8168
192.168.199.128,192.168.199.129,49678,82,00:0c:29:1d:50:0e,00:0c:29:fd:45:77,6,2024-09-02 17:18:53,45618.77250671387,82926.38736483414,657.6240076513413,328.8120038256707,328.8120038256707,15,15,2758,1025,1463.0,54.0,183.86666666666667,349.3412594520658,110.0,60.0,68.33333333333333,16.304055391902416,1463,54,126.1,253.94794085927666,64489.55666666667,300,300,20,8,1573.061120921168,19610.64338684082,0.0,3428.3746893233974,44618.844985961914,21619.319915771484,988.4834289550781,3187.0603561401367,5184.26829137074,45618.77250671387,19610.64338684082,997.5433349609375,3258.483750479562,4582.131982221032,0,0,0,0,1,0,0,0,0,0,0,1.0,126.1,64240,1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4.0,0.0,3271.6190154948877,183.86666666666667,68.33333333333333,0,15,15,2758,1025
