src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.122.251.51,10.3.9.5,61073,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,39000.749588012695,19743.210275031943,282.0458610718849,153.84319694830083,128.20266412358404,6,5,372,398,88.0,54.0,62.0,12.382783747337808,152.0,60.0,79.6,36.27450895601483,152,54,70.0,27.541703915071313,758.5454545454545,120,100,20,2,3900.0749588012695,13000.249862670898,962.7342224121094,4659.597221500176,39000.749588012695,18002.27165222168,999.9275207519531,7800.149917602539,6969.323049086465,25037.765502929688,15999.794006347656,997.7817535400391,6259.441375732422,6139.916009570715,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,70.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,4.0,0.0,12834.738419331012,62.0,79.6,0,6,5,372,398
10.122.251.51,10.3.9.5,61074,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,40000.200271606445,20274.898487837734,274.9986231395993,149.999248985236,124.99937415436334,6,5,368,443,84.0,54.0,61.333333333333336,10.994948334980428,197.0,60.0,88.6,54.24979262633176,197,54,73.72727272727273,39.849925080552154,1588.0165289256197,120,100,20,2,4000.0200271606445,12000.083923339844,999.45068359375,3376.454593829165,40000.200271606445,16999.95994567871,999.9275207519531,8000.040054321289,6693.35077126586,32999.515533447266,16999.95994567871,1000.1659393310547,8249.878883361816,6533.495032214316,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.72727272727273,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,4.0,0.0,7666.700090826522,61.333333333333336,88.6,0,6,5,368,443
10.122.251.51,10.3.9.5,61075,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,48999.54795837402,19163.442095378043,224.49186693201116,122.45010923564244,102.0417576963687,6,5,368,571,84.0,54.0,61.333333333333336,10.994948334980428,325.0,60.0,114.2,105.4256135860731,325,54,85.36363636363636,76.22964434972755,5810.95867768595,120,100,20,2,4899.954795837402,23000.478744506836,0.0,6456.9771699816765,48999.54795837402,25000.09536743164,0.0,9799.909591674805,9325.339002354054,43999.91035461426,27000.42724609375,1000.4043579101562,10999.977588653564,10559.533383825488,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,85.36363636363636,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,4.0,0.0,9633.26596201224,61.333333333333336,114.2,0,6,5,368,571
10.122.251.51,10.3.9.5,61076,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,49999.71389770508,18040.103226298674,220.00125885730088,120.00068664943686,100.00057220786404,6,5,368,534,84.0,54.0,61.333333333333336,10.994948334980428,288.0,60.0,106.8,90.62979642479618,288,54,82.0,65.66582063752801,4312.0,120,100,20,2,4999.971389770508,18999.814987182617,0.0,5761.874126251142,49999.71389770508,20998.239517211914,0.0,9999.942779541016,8555.503379799105,39001.46484375,22001.74331665039,0.0,9750.3662109375,8258.226146683819,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,82.0,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,4.0,0.0,9332.773595401446,61.333333333333336,106.8,0,6,5,368,534
10.122.251.51,10.3.9.6,61078,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,54000.139236450195,17166.622403341382,203.70317846467663,111.11082461709634,92.59235384758028,6,5,390,537,106.0,54.0,65.0,18.823743871327334,291.0,60.0,107.4,91.82940705460317,291,54,84.27272727272727,66.87313757351019,4472.01652892562,120,100,20,2,5400.0139236450195,19000.05340576172,999.9275207519531,5238.328683813979,54000.139236450195,25000.09536743164,999.9275207519531,10800.027847290039,9130.816022578285,32000.303268432617,17999.887466430664,999.9275207519531,8000.075817108154,7314.352667002853,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,84.27272727272727,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,4.0,0.0,18213.744763461735,65.0,107.4,0,6,5,390,537
10.122.251.51,10.3.9.6,61079,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,48000.09727478027,18062.46339537171,229.16620224808398,124.99974668077307,104.16645556731089,6,5,390,477,106.0,54.0,65.0,18.823743871327334,231.0,60.0,95.4,67.83981132049233,231,54,78.81818181818181,50.14310100614437,2514.330578512396,120,100,20,2,4800.009727478027,12000.083923339844,0.0,3571.33525610668,48000.09727478027,18000.125885009766,0.0,9600.019454956055,7058.01800850728,32999.99237060547,19999.980926513672,1999.8550415039062,8249.998092651367,7154.562806083443,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,78.81818181818181,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,4.0,0.0,14999.98679529032,65.0,95.4,0,6,5,390,477
10.122.251.51,10.3.9.6,61080,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,47000.16975402832,19723.333018824855,234.0417078824956,127.65911339045213,106.38259449204344,6,5,390,537,106.0,54.0,65.0,18.823743871327334,291.0,60.0,107.4,91.82940705460317,291,54,84.27272727272727,66.87313757351019,4472.01652892562,120,100,20,2,4700.016975402832,14000.177383422852,999.6891021728516,3951.0581521452177,47000.16975402832,18000.125885009766,999.6891021728516,9400.033950805664,6406.266451550807,31000.137329101562,18000.125885009766,999.9275207519531,7750.034332275391,6869.429674166934,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,84.27272727272727,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,4.0,0.0,19615.36734768734,65.0,107.4,0,6,5,390,537
10.122.251.51,10.3.9.5,61084,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,35000.32424926758,21942.65386030163,314.2828026866119,171.4269832836065,142.8558194030054,6,5,371,397,87.0,54.0,61.833333333333336,12.033518004123133,151.0,60.0,79.4,35.875339719645865,151,54,69.81818181818181,27.21235742625425,740.5123966942149,120,100,20,2,3500.032424926758,7999.897003173828,999.6891021728516,2459.583749571617,35000.32424926758,15000.343322753906,999.6891021728516,7000.064849853516,5176.984609511107,29000.282287597656,13999.93896484375,1000.6427764892578,7250.070571899414,5068.039876663037,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,69.81818181818181,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,4.0,0.0,7666.491194608685,61.833333333333336,79.4,0,6,5,371,397
10.122.251.51,10.3.9.5,61083,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,37078.142166137695,19849.969739642613,296.6707433913977,161.82040548621694,134.8503379051808,6,5,371,365,87.0,54.0,61.833333333333336,12.033518004123133,119.0,60.0,73.0,23.11709324287982,119,54,66.9090909090909,18.78323500772356,352.8099173553719,120,100,20,2,3707.8142166137695,12004.613876342773,995.635986328125,3576.8766555755537,37078.142166137695,16000.032424926758,998.0201721191406,7415.628433227539,5617.332146821938,30999.422073364258,18004.417419433594,995.635986328125,7749.855518341064,6872.095804839004,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,66.9090909090909,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,4.0,0.0,6387.069663333639,61.833333333333336,73.0,0,6,5,371,365
10.122.251.51,10.3.9.5,61085,53,a0:02:a5:91:85:93,10:4f:58:6c:24:00,6,2024-09-02 17:11:58,39608.95538330078,20879.11665422676,277.71497363542244,151.48089471023042,126.23407892519202,6,5,371,456,87.0,54.0,61.833333333333336,12.033518004123133,210.0,60.0,91.2,59.445437167204005,210,54,75.18181818181819,43.57818090787716,1899.0578512396694,120,100,20,2,3960.895538330078,15000.343322753906,0.0,4982.423260510622,39608.95538330078,16000.032424926758,0.0,7921.791076660156,6396.247247701438,23609.161376953125,11999.60708618164,999.6891021728516,5902.290344238281,4974.544442178894,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,75.18181818181819,64240,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,4.0,0.0,14987.65548116811,61.833333333333336,91.2,0,6,5,371,456
