src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.199.129,192.168.199.128,9999,49688,00:0c:29:fd:45:77,00:0c:29:1d:50:0e,6,2024-09-02 17:11:21,404000.99754333496,300254.2091173636,1017.3242207302083,559.4045593309661,457.91966139924216,226,185,17462,103841,197.0,60.0,77.26548672566372,31.096344063951136,39344.0,54.0,561.3027027027027,2961.6415946900293,39344,54,295.1411192214112,2001.670137097918,4006683.3377495985,4520,3700,20,226,985.3682866910609,2012.014389038086,0.0,394.7622657408951,403000.1163482666,4999.1607666015625,0.0,1791.1116282145183,656.9076169169724,403000.3547668457,5993.366241455078,0.0,2190.219319385031,891.8713040629721,0,0,0,0,1,0,0,0,0,0,0,0.8185840707964602,295.1411192214112,8212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.91666666666667,4.333333333333333,0.0,0.0,21695.058944612196,0.0,77.26548672566372,561.3027027027027,0,226,185,17462,103841
192.168.199.128,192.168.199.129,49692,9999,00:0c:29:1d:50:0e,00:0c:29:fd:45:77,6,2024-09-02 17:11:22,115175.24719238281,126450.78135298501,1007.1608512047694,468.8507410780823,538.310110126687,54,62,9860,4704,2218.0,54.0,182.59259259259258,377.36113553438037,137.0,60.0,75.87096774193549,25.487178225574233,2218,54,125.55172413793103,263.5741845721796,69471.35077288939,1080,1240,20,30,1001.5238886294158,2016.305923461914,0.0,417.84767764051026,114166.9750213623,4000.1869201660156,998.7354278564453,2154.093868327591,802.2910545862078,114169.59762573242,4002.3326873779297,988.7218475341797,1871.6327479628267,702.5613302677175,0,0,0,0,1,0,0,0,0,0,0,1.1481481481481481,125.55172413793103,64240,8207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.33333333333334,4.333333333333333,0.0,21355.23035828495,182.59259259259258,75.87096774193549,0,54,62,9860,4704
